elapsed_s,timestamp,raw,mv,phase,cycle_index
58.868,21:52:16.240,1164.0,1003.0,exhale,15
58.890,21:52:16.262,1148.0,1010.0,exhale,15
58.912,21:52:16.284,1169.0,1001.0,exhale,15
58.934,21:52:16.306,1164.0,997.0,exhale,15
58.956,21:52:16.328,1161.0,997.0,exhale,15
58.978,21:52:16.350,1163.0,997.0,exhale,15
59.000,21:52:16.372,1169.0,1002.0,exhale,15
59.023,21:52:16.395,1160.0,996.0,exhale,15
59.044,21:52:16.416,1160.0,990.0,exhale,15
59.066,21:52:16.438,1157.0,991.0,exhale,15
59.091,21:52:16.463,1155.0,993.0,exhale,15
59.117,21:52:16.489,1155.0,990.0,exhale,15
59.133,21:52:16.505,1153.0,987.0,exhale,15
59.154,21:52:16.526,1152.0,988.0,exhale,15
59.176,21:52:16.548,1152.0,988.0,exhale,15
59.198,21:52:16.570,1152.0,984.0,exhale,15
59.220,21:52:16.592,1151.0,986.0,exhale,15
59.242,21:52:16.614,1151.0,986.0,exhale,15
59.264,21:52:16.636,1150.0,990.0,exhale,15
59.286,21:52:16.658,1153.0,980.0,exhale,15
59.308,21:52:16.680,1155.0,987.0,exhale,15
59.330,21:52:16.702,1152.0,986.0,exhale,15
59.352,21:52:16.724,1149.0,984.0,exhale,15
59.374,21:52:16.746,1144.0,984.0,exhale,15
59.396,21:52:16.768,1141.0,983.0,exhale,15
59.418,21:52:16.790,1139.0,990.0,exhale,15
59.440,21:52:16.812,1140.0,967.0,exhale,15
59.462,21:52:16.834,1147.0,982.0,exhale,15
59.484,21:52:16.856,1151.0,983.0,exhale,15
59.506,21:52:16.878,1146.0,983.0,exhale,15
59.528,21:52:16.900,1146.0,985.0,exhale,15
59.550,21:52:16.922,1147.0,981.0,exhale,15
59.572,21:52:16.944,1151.0,983.0,exhale,15
59.594,21:52:16.966,1147.0,979.0,exhale,15
59.616,21:52:16.988,1145.0,987.0,exhale,15
59.638,21:52:17.010,1141.0,973.0,exhale,15
59.660,21:52:17.032,1151.0,982.0,exhale,15
59.682,21:52:17.054,1143.0,977.0,exhale,15
59.704,21:52:17.076,1151.0,979.0,exhale,15
59.726,21:52:17.098,1142.0,980.0,exhale,15
59.748,21:52:17.120,1142.0,978.0,exhale,15
59.770,21:52:17.142,1142.0,977.0,exhale,15
59.792,21:52:17.164,1148.0,978.0,exhale,15
59.814,21:52:17.186,1139.0,977.0,exhale,15
59.836,21:52:17.208,1137.0,975.0,exhale,15
59.858,21:52:17.230,1132.0,975.0,exhale,15
59.880,21:52:17.252,1135.0,977.0,exhale,15
59.902,21:52:17.274,1133.0,973.0,exhale,15
59.925,21:52:17.297,1138.0,966.0,exhale,15
59.946,21:52:17.318,1132.0,983.0,exhale,15
59.968,21:52:17.340,1133.0,973.0,exhale,15
59.990,21:52:17.362,1131.0,972.0,exhale,15
60.012,21:52:17.384,1139.0,970.0,inhale,16
60.034,21:52:17.406,1138.0,971.0,inhale,16
60.056,21:52:17.428,1135.0,977.0,inhale,16
60.078,21:52:17.450,1136.0,976.0,inhale,16
60.100,21:52:17.472,1136.0,968.0,inhale,16
60.124,21:52:17.496,1147.0,976.0,inhale,16
60.144,21:52:17.516,1150.0,980.0,inhale,16
60.166,21:52:17.538,1134.0,983.0,inhale,16
60.188,21:52:17.560,1147.0,981.0,inhale,16
60.210,21:52:17.582,1145.0,985.0,inhale,16
60.232,21:52:17.604,1152.0,982.0,inhale,16
60.254,21:52:17.626,1155.0,986.0,inhale,16
60.276,21:52:17.648,1155.0,992.0,inhale,16
60.298,21:52:17.670,1156.0,992.0,inhale,16
60.320,21:52:17.692,1158.0,991.0,inhale,16
60.349,21:52:17.721,1158.0,994.0,inhale,16
60.369,21:52:17.741,1163.0,993.0,inhale,16
60.386,21:52:17.758,1157.0,994.0,inhale,16
60.408,21:52:17.780,1165.0,994.0,inhale,16
60.430,21:52:17.802,1158.0,994.0,inhale,16
60.452,21:52:17.824,1165.0,997.0,inhale,16
60.474,21:52:17.846,1163.0,988.0,inhale,16
60.496,21:52:17.868,1167.0,996.0,inhale,16
60.518,21:52:17.890,1164.0,997.0,inhale,16
60.540,21:52:17.912,1165.0,999.0,inhale,16
60.562,21:52:17.934,1166.0,1002.0,inhale,16
60.584,21:52:17.956,1166.0,999.0,inhale,16
60.606,21:52:17.978,1166.0,1000.0,inhale,16
60.628,21:52:18.000,1176.0,998.0,inhale,16
60.650,21:52:18.022,1166.0,1000.0,inhale,16
60.672,21:52:18.044,1167.0,1004.0,inhale,16
60.694,21:52:18.066,1174.0,1001.0,inhale,16
60.716,21:52:18.088,1171.0,1001.0,inhale,16
60.738,21:52:18.110,1167.0,1002.0,inhale,16
60.760,21:52:18.132,1167.0,999.0,inhale,16
60.782,21:52:18.154,1167.0,1001.0,inhale,16
60.804,21:52:18.176,1162.0,1005.0,inhale,16
60.826,21:52:18.198,1167.0,1000.0,inhale,16
60.848,21:52:18.220,1168.0,999.0,inhale,16
60.870,21:52:18.242,1163.0,999.0,inhale,16
60.892,21:52:18.264,1153.0,1001.0,inhale,16
60.914,21:52:18.286,1166.0,1000.0,inhale,16
60.936,21:52:18.308,1164.0,1000.0,inhale,16
60.958,21:52:18.330,1164.0,1001.0,inhale,16
60.980,21:52:18.352,1169.0,1000.0,inhale,16
61.002,21:52:18.374,1172.0,1000.0,inhale,16
61.024,21:52:18.396,1167.0,999.0,inhale,16
61.046,21:52:18.418,1170.0,997.0,inhale,16
61.068,21:52:18.440,1167.0,994.0,inhale,16
61.090,21:52:18.462,1166.0,993.0,inhale,16
61.112,21:52:18.484,1167.0,1001.0,inhale,16
61.134,21:52:18.506,1166.0,1000.0,inhale,16
61.156,21:52:18.528,1164.0,1000.0,inhale,16
61.178,21:52:18.550,1167.0,1001.0,inhale,16
61.200,21:52:18.572,1167.0,1001.0,inhale,16
61.222,21:52:18.594,1164.0,1000.0,inhale,16
61.244,21:52:18.616,1167.0,999.0,inhale,16
61.266,21:52:18.638,1151.0,992.0,inhale,16
61.288,21:52:18.660,1164.0,997.0,inhale,16
61.310,21:52:18.682,1163.0,997.0,inhale,16
61.332,21:52:18.704,1163.0,995.0,inhale,16
61.354,21:52:18.726,1171.0,997.0,inhale,16
61.376,21:52:18.748,1158.0,995.0,inhale,16
61.398,21:52:18.770,1160.0,994.0,inhale,16
61.420,21:52:18.792,1172.0,992.0,inhale,16
61.442,21:52:18.814,1156.0,994.0,inhale,16
61.464,21:52:18.836,1153.0,993.0,inhale,16
61.486,21:52:18.858,1155.0,994.0,inhale,16
61.526,21:52:18.898,1153.0,993.0,exhale,16
61.532,21:52:18.904,1157.0,992.0,exhale,16
61.552,21:52:18.924,1157.0,988.0,exhale,16
61.574,21:52:18.946,1155.0,992.0,exhale,16
61.596,21:52:18.968,1158.0,992.0,exhale,16
61.618,21:52:18.990,1158.0,996.0,exhale,16
61.640,21:52:19.012,1160.0,992.0,exhale,16
61.662,21:52:19.034,1160.0,993.0,exhale,16
61.684,21:52:19.056,1165.0,994.0,exhale,16
61.706,21:52:19.078,1171.0,995.0,exhale,16
61.728,21:52:19.100,1162.0,995.0,exhale,16
61.750,21:52:19.122,1162.0,996.0,exhale,16
61.772,21:52:19.144,1161.0,996.0,exhale,16
61.794,21:52:19.166,1162.0,1002.0,exhale,16
61.816,21:52:19.188,1161.0,998.0,exhale,16
61.838,21:52:19.210,1160.0,996.0,exhale,16
61.860,21:52:19.232,1162.0,996.0,exhale,16
61.882,21:52:19.254,1160.0,997.0,exhale,16
61.904,21:52:19.276,1164.0,996.0,exhale,16
61.926,21:52:19.298,1160.0,998.0,exhale,16
61.948,21:52:19.320,1161.0,995.0,exhale,16
61.970,21:52:19.342,1161.0,989.0,exhale,16
61.992,21:52:19.364,1164.0,997.0,exhale,16
62.014,21:52:19.386,1164.0,997.0,exhale,16
62.036,21:52:19.408,1161.0,998.0,exhale,16
62.058,21:52:19.430,1177.0,1001.0,exhale,16
62.080,21:52:19.452,1150.0,998.0,exhale,16
62.102,21:52:19.474,1163.0,996.0,exhale,16
62.125,21:52:19.497,1164.0,1002.0,exhale,16
62.146,21:52:19.518,1164.0,996.0,exhale,16
62.168,21:52:19.540,1170.0,998.0,exhale,16
62.190,21:52:19.562,1164.0,979.0,exhale,16
62.212,21:52:19.584,1165.0,996.0,exhale,16
62.234,21:52:19.606,1157.0,998.0,exhale,16
62.257,21:52:19.629,1159.0,994.0,exhale,16
62.278,21:52:19.650,1161.0,1001.0,exhale,16
62.300,21:52:19.672,1160.0,995.0,exhale,16
62.324,21:52:19.696,1162.0,997.0,exhale,16
62.344,21:52:19.716,1164.0,995.0,exhale,16
62.366,21:52:19.738,1170.0,1000.0,exhale,16
62.389,21:52:19.761,1160.0,997.0,exhale,16
62.410,21:52:19.782,1160.0,1001.0,exhale,16
62.432,21:52:19.804,1159.0,995.0,exhale,16
62.454,21:52:19.826,1162.0,994.0,exhale,16
62.476,21:52:19.848,1164.0,999.0,exhale,16
62.498,21:52:19.870,1167.0,992.0,exhale,16
62.520,21:52:19.892,1165.0,993.0,exhale,16
62.542,21:52:19.914,1158.0,992.0,exhale,16
62.564,21:52:19.936,1156.0,993.0,exhale,16
62.586,21:52:19.958,1157.0,996.0,exhale,16
62.608,21:52:19.980,1158.0,991.0,exhale,16
62.630,21:52:20.002,1156.0,987.0,exhale,16
62.655,21:52:20.027,1157.0,992.0,exhale,16
62.674,21:52:20.046,1160.0,993.0,exhale,16
62.696,21:52:20.068,1158.0,990.0,exhale,16
62.718,21:52:20.090,1156.0,992.0,exhale,16
62.740,21:52:20.112,1153.0,990.0,exhale,16
62.762,21:52:20.134,1159.0,987.0,exhale,16
62.784,21:52:20.156,1154.0,986.0,exhale,16
62.806,21:52:20.178,1150.0,984.0,exhale,16
62.828,21:52:20.200,1150.0,975.0,exhale,16
62.850,21:52:20.222,1145.0,983.0,exhale,16
62.872,21:52:20.244,1141.0,984.0,exhale,16
62.894,21:52:20.266,1147.0,989.0,exhale,16
62.916,21:52:20.288,1146.0,989.0,exhale,16
62.939,21:52:20.311,1144.0,982.0,exhale,16
62.960,21:52:20.332,1144.0,982.0,exhale,16
62.982,21:52:20.354,1150.0,980.0,exhale,16
63.004,21:52:20.376,1144.0,980.0,exhale,16
63.026,21:52:20.398,1143.0,981.0,exhale,16
63.048,21:52:20.420,1143.0,974.0,exhale,16
63.070,21:52:20.442,1144.0,968.0,exhale,16
63.092,21:52:20.464,1143.0,981.0,exhale,16
63.114,21:52:20.486,1144.0,978.0,exhale,16
63.136,21:52:20.508,1148.0,973.0,exhale,16
63.158,21:52:20.530,1129.0,979.0,exhale,16
63.180,21:52:20.552,1139.0,978.0,exhale,16
63.202,21:52:20.574,1136.0,976.0,exhale,16
63.224,21:52:20.596,1137.0,985.0,exhale,16
63.246,21:52:20.618,1139.0,973.0,exhale,16
63.268,21:52:20.640,1135.0,975.0,exhale,16
63.290,21:52:20.662,1139.0,974.0,exhale,16
63.312,21:52:20.684,1133.0,973.0,exhale,16
63.334,21:52:20.706,1140.0,972.0,exhale,16
63.356,21:52:20.728,1139.0,973.0,exhale,16
63.378,21:52:20.750,1140.0,973.0,exhale,16
63.400,21:52:20.772,1134.0,970.0,exhale,16
63.423,21:52:20.795,1131.0,977.0,exhale,16
63.444,21:52:20.816,1130.0,971.0,exhale,16
63.466,21:52:20.838,1131.0,969.0,exhale,16
63.489,21:52:20.861,1128.0,966.0,exhale,16
63.510,21:52:20.882,1127.0,966.0,exhale,16
63.532,21:52:20.904,1127.0,967.0,exhale,16
63.554,21:52:20.926,1133.0,966.0,exhale,16
63.576,21:52:20.948,1129.0,964.0,exhale,16
63.598,21:52:20.970,1131.0,967.0,exhale,16
63.620,21:52:20.992,1125.0,966.0,exhale,16
63.642,21:52:21.014,1126.0,965.0,exhale,16
63.664,21:52:21.036,1125.0,966.0,exhale,16
63.686,21:52:21.058,1125.0,962.0,exhale,16
63.708,21:52:21.080,1131.0,965.0,exhale,16
63.730,21:52:21.102,1124.0,954.0,exhale,16
63.752,21:52:21.124,1123.0,964.0,exhale,16
63.774,21:52:21.146,1125.0,966.0,exhale,16
63.796,21:52:21.168,1125.0,966.0,exhale,16
63.818,21:52:21.190,1119.0,964.0,exhale,16
63.840,21:52:21.212,1123.0,963.0,exhale,16
63.862,21:52:21.234,1125.0,960.0,exhale,16
63.884,21:52:21.256,1121.0,962.0,exhale,16
63.906,21:52:21.278,1123.0,962.0,exhale,16
63.928,21:52:21.300,1122.0,962.0,exhale,16
63.950,21:52:21.322,1123.0,967.0,exhale,16
63.972,21:52:21.344,1121.0,962.0,exhale,16
63.994,21:52:21.366,1126.0,963.0,exhale,16
64.016,21:52:21.388,1122.0,961.0,inhale,17
64.038,21:52:21.410,1122.0,963.0,inhale,17
64.060,21:52:21.432,1130.0,960.0,inhale,17
64.082,21:52:21.454,1132.0,968.0,inhale,17
64.104,21:52:21.476,1128.0,969.0,inhale,17
64.126,21:52:21.498,1133.0,974.0,inhale,17
64.148,21:52:21.520,1124.0,972.0,inhale,17
64.170,21:52:21.542,1135.0,975.0,inhale,17
64.192,21:52:21.564,1138.0,977.0,inhale,17
64.214,21:52:21.586,1144.0,980.0,inhale,17
64.236,21:52:21.608,1154.0,975.0,inhale,17
64.258,21:52:21.630,1145.0,985.0,inhale,17
64.280,21:52:21.652,1149.0,979.0,inhale,17
64.302,21:52:21.674,1148.0,987.0,inhale,17
64.324,21:52:21.696,1147.0,983.0,inhale,17
64.346,21:52:21.718,1152.0,987.0,inhale,17
64.368,21:52:21.740,1145.0,987.0,inhale,17
64.391,21:52:21.763,1151.0,988.0,inhale,17
64.412,21:52:21.784,1153.0,1000.0,inhale,17
64.434,21:52:21.806,1154.0,987.0,inhale,17
64.456,21:52:21.828,1139.0,988.0,inhale,17
64.478,21:52:21.850,1156.0,989.0,inhale,17
64.500,21:52:21.872,1157.0,996.0,inhale,17
64.524,21:52:21.896,1153.0,988.0,inhale,17
64.544,21:52:21.916,1162.0,994.0,inhale,17
64.566,21:52:21.938,1155.0,993.0,inhale,17
64.590,21:52:21.962,1156.0,989.0,inhale,17
64.610,21:52:21.982,1156.0,993.0,inhale,17
64.632,21:52:22.004,1159.0,993.0,inhale,17
64.654,21:52:22.026,1158.0,992.0,inhale,17
64.676,21:52:22.048,1156.0,990.0,inhale,17
64.698,21:52:22.070,1160.0,990.0,inhale,17
64.720,21:52:22.092,1154.0,995.0,inhale,17
64.742,21:52:22.114,1154.0,994.0,inhale,17
64.764,21:52:22.136,1161.0,994.0,inhale,17
64.786,21:52:22.158,1161.0,994.0,inhale,17
64.808,21:52:22.180,1159.0,996.0,inhale,17
64.830,21:52:22.202,1163.0,995.0,inhale,17
64.852,21:52:22.224,1163.0,993.0,inhale,17
64.875,21:52:22.247,1144.0,998.0,inhale,17
64.896,21:52:22.268,1162.0,997.0,inhale,17
64.918,21:52:22.290,1153.0,997.0,inhale,17
64.940,21:52:22.312,1162.0,996.0,inhale,17
64.962,21:52:22.334,1168.0,996.0,inhale,17
64.984,21:52:22.356,1161.0,996.0,inhale,17
65.008,21:52:22.380,1163.0,997.0,inhale,17
65.028,21:52:22.400,1162.0,998.0,inhale,17
65.055,21:52:22.427,1173.0,996.0,inhale,17
65.072,21:52:22.444,1163.0,997.0,inhale,17
65.094,21:52:22.466,1162.0,997.0,inhale,17
65.116,21:52:22.488,1164.0,994.0,inhale,17
65.138,21:52:22.510,1161.0,996.0,inhale,17
65.160,21:52:22.532,1160.0,995.0,inhale,17
65.182,21:52:22.554,1158.0,992.0,inhale,17
65.204,21:52:22.576,1156.0,990.0,inhale,17
65.226,21:52:22.598,1155.0,1000.0,inhale,17
65.248,21:52:22.620,1159.0,993.0,inhale,17
65.270,21:52:22.642,1158.0,989.0,inhale,17
65.292,21:52:22.664,1156.0,987.0,inhale,17
65.314,21:52:22.686,1157.0,996.0,inhale,17
65.336,21:52:22.708,1147.0,991.0,inhale,17
65.359,21:52:22.731,1169.0,990.0,inhale,17
65.380,21:52:22.752,1153.0,981.0,inhale,17
65.402,21:52:22.774,1157.0,979.0,inhale,17
65.425,21:52:22.797,1155.0,986.0,inhale,17
65.446,21:52:22.818,1150.0,977.0,inhale,17
65.468,21:52:22.840,1152.0,984.0,inhale,17
65.490,21:52:22.862,1138.0,983.0,inhale,17
65.512,21:52:22.884,1150.0,986.0,exhale,17
65.534,21:52:22.906,1159.0,985.0,exhale,17
65.558,21:52:22.930,1149.0,984.0,exhale,17
65.578,21:52:22.950,1148.0,979.0,exhale,17
65.600,21:52:22.972,1151.0,984.0,exhale,17
65.624,21:52:22.996,1147.0,985.0,exhale,17
65.644,21:52:23.016,1157.0,983.0,exhale,17
65.666,21:52:23.038,1149.0,984.0,exhale,17
65.688,21:52:23.060,1154.0,984.0,exhale,17
65.710,21:52:23.082,1144.0,985.0,exhale,17
65.732,21:52:23.104,1149.0,992.0,exhale,17
65.754,21:52:23.126,1151.0,989.0,exhale,17
65.776,21:52:23.148,1152.0,987.0,exhale,17
65.798,21:52:23.170,1151.0,987.0,exhale,17
65.820,21:52:23.192,1150.0,986.0,exhale,17
65.842,21:52:23.214,1151.0,988.0,exhale,17
65.864,21:52:23.236,1150.0,987.0,exhale,17
65.886,21:52:23.258,1143.0,987.0,exhale,17
65.908,21:52:23.280,1155.0,977.0,exhale,17
65.930,21:52:23.302,1156.0,1005.0,exhale,17
65.952,21:52:23.324,1152.0,990.0,exhale,17
65.974,21:52:23.346,1156.0,988.0,exhale,17
65.996,21:52:23.368,1159.0,988.0,exhale,17
66.018,21:52:23.390,1151.0,989.0,exhale,17
66.040,21:52:23.412,1160.0,992.0,exhale,17
66.062,21:52:23.434,1154.0,992.0,exhale,17
66.084,21:52:23.456,1156.0,984.0,exhale,17
66.106,21:52:23.478,1155.0,989.0,exhale,17
66.128,21:52:23.500,1156.0,990.0,exhale,17
66.150,21:52:23.522,1151.0,990.0,exhale,17
66.172,21:52:23.544,1157.0,990.0,exhale,17
66.204,21:52:23.576,1158.0,992.0,exhale,17
66.216,21:52:23.588,1156.0,995.0,exhale,17
66.238,21:52:23.610,1161.0,991.0,exhale,17
66.260,21:52:23.632,1155.0,992.0,exhale,17
66.282,21:52:23.654,1155.0,990.0,exhale,17
66.304,21:52:23.676,1160.0,994.0,exhale,17
66.326,21:52:23.698,1158.0,991.0,exhale,17
66.348,21:52:23.720,1154.0,989.0,exhale,17
66.370,21:52:23.742,1152.0,987.0,exhale,17
66.392,21:52:23.764,1153.0,989.0,exhale,17
66.414,21:52:23.786,1150.0,987.0,exhale,17
66.436,21:52:23.808,1148.0,983.0,exhale,17
66.458,21:52:23.830,1151.0,987.0,exhale,17
66.480,21:52:23.852,1152.0,988.0,exhale,17
66.502,21:52:23.874,1151.0,984.0,exhale,17
66.524,21:52:23.896,1147.0,984.0,exhale,17
66.546,21:52:23.918,1150.0,983.0,exhale,17
66.568,21:52:23.940,1147.0,991.0,exhale,17
66.590,21:52:23.962,1152.0,987.0,exhale,17
66.612,21:52:23.984,1149.0,974.0,exhale,17
66.634,21:52:24.006,1147.0,983.0,exhale,17
66.658,21:52:24.030,1145.0,981.0,exhale,17
66.678,21:52:24.050,1144.0,980.0,exhale,17
66.700,21:52:24.072,1149.0,980.0,exhale,17
66.724,21:52:24.096,1142.0,980.0,exhale,17
66.744,21:52:24.116,1143.0,980.0,exhale,17
66.766,21:52:24.138,1140.0,972.0,exhale,17
66.789,21:52:24.161,1141.0,979.0,exhale,17
66.810,21:52:24.182,1141.0,978.0,exhale,17
66.832,21:52:24.204,1140.0,972.0,exhale,17
66.854,21:52:24.226,1133.0,975.0,exhale,17
66.876,21:52:24.248,1138.0,976.0,exhale,17
66.898,21:52:24.270,1138.0,975.0,exhale,17
66.920,21:52:24.292,1135.0,974.0,exhale,17
66.942,21:52:24.314,1136.0,976.0,exhale,17
66.964,21:52:24.336,1132.0,973.0,exhale,17
66.986,21:52:24.358,1134.0,973.0,exhale,17
67.009,21:52:24.381,1136.0,971.0,exhale,17
67.030,21:52:24.402,1131.0,972.0,exhale,17
67.052,21:52:24.424,1135.0,972.0,exhale,17
67.074,21:52:24.446,1130.0,970.0,exhale,17
67.096,21:52:24.468,1133.0,972.0,exhale,17
67.118,21:52:24.490,1132.0,971.0,exhale,17
67.140,21:52:24.512,1132.0,968.0,exhale,17
67.162,21:52:24.534,1120.0,971.0,exhale,17
67.184,21:52:24.556,1129.0,971.0,exhale,17
67.206,21:52:24.578,1133.0,968.0,exhale,17
67.228,21:52:24.600,1129.0,968.0,exhale,17
67.250,21:52:24.622,1134.0,968.0,exhale,17
67.272,21:52:24.644,1135.0,967.0,exhale,17
67.294,21:52:24.666,1128.0,966.0,exhale,17
67.316,21:52:24.688,1124.0,964.0,exhale,17
67.339,21:52:24.711,1127.0,963.0,exhale,17
67.371,21:52:24.743,1114.0,965.0,exhale,17
67.382,21:52:24.754,1124.0,963.0,exhale,17
67.404,21:52:24.776,1123.0,965.0,exhale,17
67.426,21:52:24.798,1125.0,964.0,exhale,17
67.448,21:52:24.820,1124.0,969.0,exhale,17
67.470,21:52:24.842,1129.0,960.0,exhale,17
67.492,21:52:24.864,1127.0,966.0,exhale,17
67.514,21:52:24.886,1123.0,964.0,exhale,17
67.536,21:52:24.908,1128.0,966.0,exhale,17
67.558,21:52:24.930,1134.0,963.0,exhale,17
67.580,21:52:24.952,1136.0,966.0,exhale,17
67.602,21:52:24.974,1128.0,970.0,exhale,17
67.624,21:52:24.996,1128.0,970.0,exhale,17
67.646,21:52:25.018,1132.0,974.0,exhale,17
67.668,21:52:25.040,1131.0,970.0,exhale,17
67.691,21:52:25.063,1135.0,975.0,exhale,17
67.712,21:52:25.084,1134.0,973.0,exhale,17
67.734,21:52:25.106,1139.0,982.0,exhale,17
67.757,21:52:25.129,1139.0,976.0,exhale,17
67.778,21:52:25.150,1138.0,975.0,exhale,17
67.800,21:52:25.172,1138.0,983.0,exhale,17
67.823,21:52:25.195,1139.0,978.0,exhale,17
67.844,21:52:25.216,1141.0,977.0,exhale,17
67.866,21:52:25.238,1142.0,979.0,exhale,17
67.888,21:52:25.260,1142.0,970.0,exhale,17
67.910,21:52:25.282,1148.0,980.0,exhale,17
67.932,21:52:25.304,1140.0,982.0,exhale,17
67.954,21:52:25.326,1151.0,983.0,exhale,17
67.976,21:52:25.348,1146.0,985.0,exhale,17
68.007,21:52:25.379,1146.0,985.0,inhale,18
68.025,21:52:25.397,1139.0,986.0,inhale,18
68.042,21:52:25.414,1151.0,991.0,inhale,18
68.064,21:52:25.436,1157.0,987.0,inhale,18
68.086,21:52:25.458,1156.0,990.0,inhale,18
68.108,21:52:25.480,1153.0,987.0,inhale,18
68.130,21:52:25.502,1154.0,992.0,inhale,18
68.152,21:52:25.524,1158.0,988.0,inhale,18
68.174,21:52:25.546,1156.0,992.0,inhale,18
68.196,21:52:25.568,1141.0,989.0,inhale,18
68.218,21:52:25.590,1155.0,987.0,inhale,18
68.240,21:52:25.612,1156.0,985.0,inhale,18
68.262,21:52:25.634,1165.0,989.0,inhale,18
68.284,21:52:25.656,1161.0,987.0,inhale,18
68.306,21:52:25.678,1158.0,988.0,inhale,18
68.328,21:52:25.700,1155.0,987.0,inhale,18
68.350,21:52:25.722,1154.0,989.0,inhale,18
68.372,21:52:25.744,1160.0,987.0,inhale,18
68.394,21:52:25.766,1153.0,982.0,inhale,18
68.416,21:52:25.788,1151.0,989.0,inhale,18
68.438,21:52:25.810,1154.0,988.0,inhale,18
68.460,21:52:25.832,1153.0,995.0,inhale,18
68.482,21:52:25.854,1153.0,989.0,inhale,18
68.517,21:52:25.889,1152.0,990.0,inhale,18
68.527,21:52:25.899,1156.0,992.0,inhale,18
68.548,21:52:25.920,1155.0,988.0,inhale,18
68.570,21:52:25.942,1153.0,991.0,inhale,18
68.592,21:52:25.964,1158.0,993.0,inhale,18
68.614,21:52:25.986,1164.0,990.0,inhale,18
68.636,21:52:26.008,1154.0,992.0,inhale,18
68.658,21:52:26.030,1160.0,991.0,inhale,18
68.680,21:52:26.052,1160.0,991.0,inhale,18
68.702,21:52:26.074,1154.0,991.0,inhale,18
68.724,21:52:26.096,1150.0,988.0,inhale,18
68.746,21:52:26.118,1159.0,997.0,inhale,18
68.768,21:52:26.140,1149.0,993.0,inhale,18
68.791,21:52:26.163,1158.0,994.0,inhale,18
68.812,21:52:26.184,1161.0,992.0,inhale,18
68.834,21:52:26.206,1159.0,991.0,inhale,18
68.856,21:52:26.228,1162.0,985.0,inhale,18
68.878,21:52:26.250,1162.0,995.0,inhale,18
68.900,21:52:26.272,1161.0,994.0,inhale,18
68.925,21:52:26.297,1159.0,997.0,inhale,18
68.944,21:52:26.316,1150.0,1002.0,inhale,18
68.966,21:52:26.338,1161.0,997.0,inhale,18
68.991,21:52:26.363,1169.0,997.0,inhale,18
69.010,21:52:26.382,1165.0,998.0,inhale,18
69.032,21:52:26.404,1165.0,997.0,inhale,18
69.054,21:52:26.426,1163.0,999.0,inhale,18
69.076,21:52:26.448,1165.0,999.0,inhale,18
69.098,21:52:26.470,1167.0,998.0,inhale,18
69.120,21:52:26.492,1158.0,998.0,inhale,18
69.142,21:52:26.514,1168.0,1005.0,inhale,18
69.164,21:52:26.536,1164.0,997.0,inhale,18
69.186,21:52:26.558,1165.0,995.0,inhale,18
69.208,21:52:26.580,1163.0,998.0,inhale,18
69.230,21:52:26.602,1149.0,995.0,inhale,18
69.252,21:52:26.624,1158.0,995.0,inhale,18
69.274,21:52:26.646,1165.0,997.0,inhale,18
69.296,21:52:26.668,1161.0,995.0,inhale,18
69.318,21:52:26.690,1151.0,997.0,inhale,18
69.340,21:52:26.712,1161.0,995.0,inhale,18
69.362,21:52:26.734,1161.0,995.0,inhale,18
69.384,21:52:26.756,1149.0,1003.0,inhale,18
69.406,21:52:26.778,1157.0,993.0,inhale,18
69.429,21:52:26.801,1161.0,991.0,inhale,18
69.450,21:52:26.822,1167.0,993.0,inhale,18
69.472,21:52:26.844,1160.0,995.0,inhale,18
69.494,21:52:26.866,1160.0,997.0,inhale,18
69.516,21:52:26.888,1158.0,997.0,exhale,18
69.538,21:52:26.910,1159.0,997.0,exhale,18
69.560,21:52:26.932,1161.0,1005.0,exhale,18
69.582,21:52:26.954,1164.0,997.0,exhale,18
69.604,21:52:26.976,1168.0,996.0,exhale,18
69.626,21:52:26.998,1163.0,998.0,exhale,18
69.648,21:52:27.020,1163.0,996.0,exhale,18
69.670,21:52:27.042,1166.0,996.0,exhale,18
69.692,21:52:27.064,1163.0,1000.0,exhale,18
69.714,21:52:27.086,1163.0,998.0,exhale,18
69.736,21:52:27.108,1164.0,996.0,exhale,18
69.758,21:52:27.130,1166.0,999.0,exhale,18
69.780,21:52:27.152,1158.0,998.0,exhale,18
69.802,21:52:27.174,1156.0,998.0,exhale,18
69.829,21:52:27.201,1162.0,999.0,exhale,18
69.846,21:52:27.218,1181.0,998.0,exhale,18
69.868,21:52:27.240,1168.0,999.0,exhale,18
69.890,21:52:27.262,1174.0,1005.0,exhale,18
69.912,21:52:27.284,1171.0,1002.0,exhale,18
69.934,21:52:27.306,1169.0,1001.0,exhale,18
69.956,21:52:27.328,1168.0,1001.0,exhale,18
69.978,21:52:27.350,1168.0,1001.0,exhale,18
70.000,21:52:27.372,1169.0,1006.0,exhale,18
70.024,21:52:27.396,1157.0,1006.0,exhale,18
70.044,21:52:27.416,1170.0,998.0,exhale,18
70.066,21:52:27.438,1169.0,1005.0,exhale,18
70.090,21:52:27.462,1170.0,1009.0,exhale,18
70.110,21:52:27.482,1173.0,1000.0,exhale,18
70.132,21:52:27.504,1168.0,1003.0,exhale,18
70.154,21:52:27.526,1169.0,1004.0,exhale,18
70.176,21:52:27.548,1170.0,1002.0,exhale,18
